"Year","Country","Disease","Parasite","Host","Cases","Deaths","Destroyed","Slaughtered","HostOrder","SR","EvoIso","Taxonomic_Range","ParaType","ParaFamily","Vector","EnviroRestingStage","AvianReservoir","Reproduction","WOK_citations","WOK_citations_noHuman","latitude","gdp","gdp_pcap"
2009,"Ethiopia","Anthrax","Bacillus_anthracis","Bos_taurus",936,356,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,9.02274,24111496176.6155,286.155926063268
2009,"Ethiopia","Anthrax","Bacillus_anthracis","Capra_hircus",68,34,0,0,"ungulate",39,99.678947368421,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,9.02274,24111496176.6155,286.155926063268
2009,"Ethiopia","Anthrax","Bacillus_anthracis","Equus_caballus",242,120,0,0,"ungulate",39,159.394736842105,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,9.02274,24111496176.6155,286.155926063268
2009,"Ethiopia","Anthrax","Bacillus_anthracis","Ovis_aries",61,15,0,0,"ungulate",39,99.678947368421,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,9.02274,24111496176.6155,286.155926063268
2009,"Ethiopia","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Bos_taurus",6653,82,0,0,"ungulate",21,61.88,4,"virus","Picornaviridae",0,0,0,1,18031,14934,9.02274,24111496176.6155,286.155926063268
2009,"Ethiopia","Rabies","Lyssavirus_rabies virus","Bos_taurus",50,50,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,9.02274,24111496176.6155,286.155926063268
2009,"Ethiopia","Rabies","Lyssavirus_rabies virus","Camelus_dromedarius",3,3,0,0,"ungulate",130,166.167441860465,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,9.02274,24111496176.6155,286.155926063268
2009,"Ethiopia","Rabies","Lyssavirus_rabies virus","Equus_caballus",5,5,0,0,"ungulate",130,170.807751937984,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,9.02274,24111496176.6155,286.155926063268
2009,"Ethiopia","Rabies","Lyssavirus_rabies virus","Ovis_aries",9,9,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,9.02274,24111496176.6155,286.155926063268
2009,"Ethiopia","Contagious bov. pleuropneumonia","Mycoplasma_mycoides","Bos_taurus",425,63,0,0,"ungulate",8,50.7428571428571,4,"bacteria","Mycoplasmataceae",0,0,0,0,2025,1862,9.02274,24111496176.6155,286.155926063268
2009,"Ethiopia","Haemorrhagic septicaemia","Pasteurella_multocida","Bos_taurus",4346,949,0,0,"ungulate",28,117.985185185185,6,"bacteria","Pasteurellaceae",0,0,1,0,9222,8113,9.02274,24111496176.6155,286.155926063268
2009,"Ethiopia","Lumpy skin disease","Capripoxvirus_lumpy skin disease virus","Bos_taurus",6103,202,0,0,"ungulate",5,49.05,2,"virus","Poxviridae",1,0,0,0,521,465,9.02274,24111496176.6155,286.155926063268
2009,"Ethiopia","Contagious cap. pleuropneumonia","Mycoplasma_capricolum","Capra_hircus",1027,217,0,0,"ungulate",3,40.2,4,"bacteria","Mycoplasmataceae",0,0,0,0,943,854,9.02274,24111496176.6155,286.155926063268
2009,"Ethiopia","Peste des petits ruminants","Morbillivirus_peste-des-petits-ruminants virus","Capra_hircus",1465,307,0,0,"ungulate",8,79.1428571428571,4,"virus","Paramyxoviridae",0,0,0,0,1180,1096,9.02274,24111496176.6155,286.155926063268
2009,"Ethiopia","Peste des petits ruminants","Morbillivirus_peste-des-petits-ruminants virus","Ovis_aries",3207,2149,0,0,"ungulate",8,81.3142857142857,4,"virus","Paramyxoviridae",0,0,0,0,1180,1096,9.02274,24111496176.6155,286.155926063268
2009,"Ethiopia","African horse sickness","Orbivirus_african horse sickness virus","Equus_caballus",3156,252,0,0,"ungulate",6,90.72,2,"virus","Reoviridae",1,0,0,0,1251,1115,9.02274,24111496176.6155,286.155926063268
2009,"Macedonia, FYR","Q fever","Coxiella_burnetii","Bos_taurus",7,3,0,0,"ungulate",27,122.907692307692,6,"bacteria","Coxiellaceae",0,1,0,0,10844,7989,42.0024,8667054642.31992,4215.38078402259
2009,"Macedonia, FYR","Q fever","Coxiella_burnetii","Capra_hircus",1,0,0,0,"ungulate",27,124.876923076923,6,"bacteria","Coxiellaceae",0,1,0,0,10844,7989,42.0024,8667054642.31992,4215.38078402259
2009,"Macedonia, FYR","Q fever","Coxiella_burnetii","Ovis_aries",5,0,0,0,"ungulate",27,124.876923076923,6,"bacteria","Coxiellaceae",0,1,0,0,10844,7989,42.0024,8667054642.31992,4215.38078402259
2009,"Macedonia, FYR","Enzootic bovine leukosis","Deltaretrovirus_bovine leukemia virus","Bos_taurus",1,0,0,0,"ungulate",1,0,3,"virus","Retroviridae",1,0,0,1,2379,2029,42.0024,8667054642.31992,4215.38078402259
2009,"Macedonia, FYR","Inf.bov.rhinotracheit. (IBR/IPV)","Varicellovirus_bovine herpesvirus 1","Bos_taurus",23,0,0,0,"ungulate",32,60.6064516129032,4,"virus","Herpesviridae",0,0,0,1,2702,2482,42.0024,8667054642.31992,4215.38078402259
2009,"Macedonia, FYR","Caprine arthritis/encephalitis","Lentivirus_caprine arthritis encephalitis virus","Capra_hircus",10,0,0,0,"ungulate",2,27.4,3,"virus","Retroviridae",0,0,0,1,1085,893,42.0024,8667054642.31992,4215.38078402259
2009,"Macedonia, FYR","Enzootic abortion (chlamydiosis)","Chlamydophila_abortus","Bos_taurus",3,0,0,0,"ungulate",12,69.4909090909091,5,"bacteria","Chlamydiaceae",0,0,0,0,457,349,42.0024,8667054642.31992,4215.38078402259
2009,"Macedonia, FYR","Maedi-visna","Lentivirus_visna/maedi virus","Ovis_aries",77,0,0,0,"ungulate",4,36.9333333333333,1,"virus","Retroviridae",0,0,0,1,966,814,42.0024,8667054642.31992,4215.38078402259
2009,"France","Bluetongue","Orbivirus_bluetongue virus","Bos_taurus",86,3,0,0,"ungulate",29,65.1714285714286,4,"virus","Reoviridae",1,0,0,0,6120,5546,48.8566,2616941852231.77,40654.6082994519
2009,"France","Bluetongue","Orbivirus_bluetongue virus","Camelus_dromedarius",2,0,0,0,"ungulate",29,135.785714285714,4,"virus","Reoviridae",1,0,0,0,6120,5546,48.8566,2616941852231.77,40654.6082994519
2009,"France","Bluetongue","Orbivirus_bluetongue virus","Ovis_aries",7,0,0,0,"ungulate",29,62.9785714285714,4,"virus","Reoviridae",1,0,0,0,6120,5546,48.8566,2616941852231.77,40654.6082994519
2009,"French Polynesia","Bovine viral diarrhoea","Pestivirus_bovine viral diarrhea virus","Bos_taurus",22,0,0,0,"ungulate",41,61.785,4,"virus","Flaviviridae",0,0,0,1,2395,2157,-17.535,5.892e+09,24174.95
2009,"French Polynesia","Enzootic bovine leukosis","Deltaretrovirus_bovine leukemia virus","Bos_taurus",5,0,0,0,"ungulate",1,0,3,"virus","Retroviridae",1,0,0,1,2379,2029,-17.535,5.892e+09,24174.95
2009,"Gabon","Rabies","Lyssavirus_rabies virus","Canis_lupus",10,10,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,0.38832,13167237001.6633,8867.75807329431
2009,"Georgia","Anthrax","Bacillus_anthracis","Bos_taurus",11,11,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,41.71,10566318191.1096,2637.99207120337
2009,"Georgia","Rabies","Lyssavirus_rabies virus","Bos_taurus",24,24,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,41.71,10566318191.1096,2637.99207120337
2009,"Georgia","Rabies","Lyssavirus_rabies virus","Canis_lupus",113,113,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,41.71,10566318191.1096,2637.99207120337
2009,"Georgia","Rabies","Lyssavirus_rabies virus","Equus_caballus",1,1,0,0,"ungulate",130,170.807751937984,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,41.71,10566318191.1096,2637.99207120337
2009,"Georgia","Rabies","Lyssavirus_rabies virus","Felis_silvestris",5,5,0,0,"carnivore",130,143.62480620155,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,41.71,10566318191.1096,2637.99207120337
2009,"Georgia","Rabies","Lyssavirus_rabies virus","Sus_scrofa",2,2,0,0,"ungulate",130,167.350387596899,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,41.71,10566318191.1096,2637.99207120337
2009,"Germany","Aujeszkys disease","Varicellovirus_suid herpesvirus 1","Canis_lupus",2,2,0,0,"carnivore",8,144.114285714286,5,"virus","Herpesviridae",0,0,0,1,1470,1372,52.5235,3378420468417.56,41283.8112955051
2009,"Germany","Bluetongue","Orbivirus_bluetongue virus","Bos_taurus",105,0,0,0,"ungulate",29,65.1714285714286,4,"virus","Reoviridae",1,0,0,0,6120,5546,52.5235,3378420468417.56,41283.8112955051
2009,"Germany","Bluetongue","Orbivirus_bluetongue virus","Ovis_aries",31,0,0,0,"ungulate",29,62.9785714285714,4,"virus","Reoviridae",1,0,0,0,6120,5546,52.5235,3378420468417.56,41283.8112955051
2009,"Germany","Echinococcosis","Echinococcus_granulosus","Ovis_aries",1,1,0,0,"ungulate",22,123.904761904762,5,"helminth","Taeniidae",0,0,0,0,27139,11567,52.5235,3378420468417.56,41283.8112955051
2009,"Germany","Echinococcosis","Echinococcus_granulosus","Canis_lupus",3,0,0,0,"carnivore",22,140.266666666667,5,"helminth","Taeniidae",0,0,0,0,27139,11567,52.5235,3378420468417.56,41283.8112955051
2009,"Germany","Paratuberculosis","Mycobacterium_avium paratuberculosis","Bos_taurus",374,0,0,0,"ungulate",11,106.52,5,"bacteria","Mycobacteriaceae",0,0,0,1,8592,7095,52.5235,3378420468417.56,41283.8112955051
